Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,
UV,,Cond,,Conc B,,Run Log,,Fraction,,"UV_CUT_TEMP@100,BASEM",
ml,mAU,ml,mS/cm,ml,%,ml,Logbook,ml,Fraction,ml,mAU
30.301136,48.962761,,,,,,,,,,
30.302219,48.915844,,,,,,,,,,
30.303301,48.868729,,,,,,,,,,
30.304384,48.821247,,,,,,,,,,
30.305466,48.774818,,,,,,,,,,
30.306549,48.728882,,,,,,,,,,
30.307631,48.683743,,,,,,,,,,
30.308714,48.637177,,,,,,,,,,
30.309797,48.590271,,,,,,,,,,
30.310879,48.543331,,,,,,,,,,
30.311962,48.496887,,,,,,,,,,
30.313044,48.450394,,,,,,,,,,
30.314127,48.402687,,,,,,,,,,
30.315208,48.35545,,,,,,,,,,
30.316292,48.308418,,,,,,,,,,
30.317375,48.26202,,,,,,,,,,
30.318457,48.215134,,,,,,,,,,
30.31954,48.167824,,,,,,,,,,
30.320621,48.121143,,,,,,,,,,
30.321705,48.074524,,,,,,,,,,
30.322788,48.02803,,,,,,,,,,
30.32387,47.980701,,,,,,,,,,
30.324953,47.933666,,,,,,,,,,
30.326035,47.887157,,,,,,,,,,
30.327118,47.8405,,,,,,,,,,
30.328199,47.793694,,,,,,,,,,
30.329283,47.746449,,,,,,,,,,
30.330366,47.699902,,,,,,,,,,
30.331448,47.653355,,,,,,,,,,
30.332531,47.606243,,,,,,,,,,
30.333612,47.560169,,,,,,,,,,
30.334696,47.514305,,,,,,,,,,
30.335777,47.46854,,,,,,,,,,
30.336861,47.422676,,,,,,,,,,
30.337944,47.37685,,,,,,,,,,
30.339025,47.331341,,,,,,,,,,
30.340109,47.285351,,,,,,,,,,
30.34119,47.239185,,,,,,,,,,
30.342274,47.192863,,,,,,,,,,
30.343357,47.146904,,,,,,,,,,
30.344439,47.101341,,,,,,,,,,
30.345522,47.05616,,,,,,,,,,
30.346603,47.01025,,,,,,,,,,
30.347687,46.963303,,,,,,,,,,
30.348768,46.917381,,,,,,,,,,
30.349852,46.87138,,,,,,,,,,
30.350935,46.82526,,,,,,,,,,
30.352016,46.779503,,,,,,,,,,
30.3531,46.734058,,,,,,,,,,
30.354181,46.689445,,,,,,,,,,
30.355265,46.644279,,,,,,,,,,
30.356346,46.599171,,,,,,,,,,
30.35743,46.554382,,,,,,,,,,
30.358513,46.50861,,,,,,,,,,
30.359594,46.462955,,,,,,,,,,
30.360678,46.419624,,,,,,,,,,
30.361759,46.37529,,,,,,,,,,
30.362843,46.330029,,,,,,,,,,
30.363926,46.28476,,,,,,,,,,
30.365007,46.239597,,,,,,,,,,
30.366091,46.194393,,,,,,,,,,
30.367172,46.149937,,,,,,,,,,
30.368256,46.105072,,,,,,,,,,
30.369337,46.05975,,,,,,,,,,
30.37042,46.014271,,,,,,,,,,
30.371504,45.968811,,,,,,,,,,
30.372585,45.923508,,,,,,,,,,
30.373669,45.879501,,,,,,,,,,
30.37475,45.835594,,,,,,,,,,
30.375834,45.790581,,,,,,,,,,
30.376915,45.745136,,,,,,,,,,
30.377998,45.699585,,,,,,,,,,
30.379082,45.654865,,,,,,,,,,
30.380163,45.610069,,,,,,,,,,
30.381247,45.565193,,,,,,,,,,
30.382328,45.521183,,,,,,,,,,
30.383411,45.47744,,,,,,,,,,
30.384495,45.433933,,,,,,,,,,
30.385576,45.389565,,,,,,,,,,
30.38666,45.344883,,,,,,,,,,
30.387741,45.300037,,,,,,,,,,
30.388824,45.255352,,,,,,,,,,
30.389906,45.210915,,,,,,,,,,
30.390989,45.166622,,,,,,,,,,
30.392073,45.122051,,,,,,,,,,
30.393154,45.077606,,,,,,,,,,
30.394238,45.03323,,,,,,,,,,
30.395319,44.989021,,,,,,,,,,
30.396402,44.944839,,,,,,,,,,
30.397484,44.900959,,,,,,,,,,
30.398567,44.857323,,,,,,,,,,
30.399651,44.813683,,,,,,,,,,
30.400732,44.769585,,,,,,,,,,
30.401815,44.725536,,,,,,,,,,
30.402897,44.681606,,,,,,,,,,
30.40398,44.637432,,,,,,,,,,
30.405064,44.593796,,,,,,,,,,
30.406145,44.550632,,,,,,,,,,
30.407228,44.507416,,,,,,,,,,
30.40831,44.464546,,,,,,,,,,
30.409393,44.42186,,,,,,,,,,
30.410475,44.378456,,,,,,,,,,
30.411558,44.335052,,,,,,,,,,
30.412642,44.29179,,,,,,,,,,
30.413723,44.249195,,,,,,,,,,
30.414806,44.206432,,,,,,,,,,
30.415888,44.163376,,,,,,,,,,
30.416971,44.119789,,,,,,,,,,
30.418053,44.076275,,,,,,,,,,
30.419136,44.033188,,,,,,,,,,
30.420219,43.989433,,,,,,,,,,
30.421301,43.94545,,,,,,,,,,
30.422384,43.90144,,,,,,,,,,
30.423466,43.858418,,,,,,,,,,
30.424549,43.815868,,,,,,,,,,
30.425631,43.773251,,,,,,,,,,
30.426714,43.730907,,,,,,,,,,
30.427797,43.688862,,,,,,,,,,
30.428879,43.646351,,,,,,,,,,
30.429962,43.603813,,,,,,,,,,
30.431044,43.561405,,,,,,,,,,
30.432127,43.518597,,,,,,,,,,
30.43321,43.475891,,,,,,,,,,
30.434292,43.433464,,,,,,,,,,
30.435375,43.390884,,,,,,,,,,
30.436457,43.34845,,,,,,,,,,
30.43754,43.306122,,,,,,,,,,
30.438622,43.263435,,,,,,,,,,
30.439705,43.220512,,,,,,,,,,
30.440788,43.177486,,,,,,,,,,
30.44187,43.135826,,,,,,,,,,
30.442953,43.094452,,,,,,,,,,
30.444035,43.052208,,,,,,,,,,
30.445118,43.009926,,,,,,,,,,
30.446199,42.967773,,,,,,,,,,
30.447283,42.925903,,,,,,,,,,
30.448366,42.883717,,,,,,,,,,
30.449448,42.841347,,,,,,,,,,
30.450531,42.799198,,,,,,,,,,
30.451612,42.757248,,,,,,,,,,
30.452696,42.715355,,,,,,,,,,
30.453779,42.673317,,,,,,,,,,
30.454861,42.631119,,,,,,,,,,
30.455944,42.588516,,,,,,,,,,
30.457026,42.546062,,,,,,,,,,
30.458109,42.503857,,,,,,,,,,
30.45919,42.46236,,,,,,,,,,
30.460274,42.421459,,,,,,,,,,
30.461357,42.38055,,,,,,,,,,
30.462439,42.339161,,,,,,,,,,
30.463522,42.297874,,,,,,,,,,
30.464603,42.256607,,,,,,,,,,
30.465687,42.214664,,,,,,,,,,
30.466768,42.172665,,,,,,,,,,
30.467852,42.130608,,,,,,,,,,
30.468935,42.089939,,,,,,,,,,
30.470016,42.049294,,,,,,,,,,
30.4711,42.008522,,,,,,,,,,
30.472181,41.968208,,,,,,,,,,
30.473265,41.927517,,,,,,,,,,
30.474348,41.886387,,,,,,,,,,
30.47543,41.844807,,,,,,,,,,
30.476513,41.803215,,,,,,,,,,
30.477594,41.761948,,,,,,,,,,
30.478678,41.721027,,,,,,,,,,
30.479759,41.680317,,,,,,,,,,
30.480843,41.639645,,,,,,,,,,
30.481926,41.598446,,,,,,,,,,
30.483007,41.55698,,,,,,,,,,
30.484091,41.514835,,,,,,,,,,
30.485172,41.473301,,,,,,,,,,
30.486256,41.431995,,,,,,,,,,
30.487337,41.390968,,,,,,,,,,
30.48842,41.349388,,,,,,,,,,
30.489504,41.30751,,,,,,,,,,
30.490585,41.266792,,,,,,,,,,
30.491669,41.226025,,,,,,,,,,
30.49275,41.185349,,,,,,,,,,
30.493834,41.144852,,,,,,,,,,
30.494917,41.104225,,,,,,,,,,
30.495998,41.063492,,,,,,,,,,
30.497082,41.023445,,,,,,,,,,
30.498163,40.983295,,,,,,,,,,
30.499247,40.942619,,,,,,,,,,
30.500328,40.902466,,,,,,,,,,
30.501411,40.862144,,,,,,,,,,
30.502495,40.821339,,,,,,,,,,
30.503576,40.781246,,,,,,,,,,
30.50466,40.741325,,,,,,,,,,
30.505741,40.701572,,,,,,,,,,
30.506824,40.660835,,,,,,,,,,
30.507906,40.619858,,,,,,,,,,
30.508989,40.579624,,,,,,,,,,
30.510073,40.538918,,,,,,,,,,
30.511154,40.497978,,,,,,,,,,
30.512238,40.457188,,,,,,,,,,
30.513319,40.416645,,,,,,,,,,
30.514402,40.376183,,,,,,,,,,
30.515486,40.337112,,,,,,,,,,
30.516567,40.297653,,,,,,,,,,
30.517651,40.257545,,,,,,,,,,
30.518732,40.217148,,,,,,,,,,
30.519815,40.177078,,,,,,,,,,
30.520897,40.137791,,,,,,,,,,
30.52198,40.098866,,,,,,,,,,
30.523064,40.059799,,,,,,,,,,
30.524145,40.020069,,,,,,,,,,
30.525229,39.980091,,,,,,,,,,
30.52631,39.940182,,,,,,,,,,
30.527393,39.900532,,,,,,,,,,
30.528475,39.860779,,,,,,,,,,
30.529558,39.820904,,,,,,,,,,
30.530642,39.781509,,,,,,,,,,
30.531723,39.742577,,,,,,,,,,
30.532806,39.703896,,,,,,,,,,
30.533888,39.665287,,,,,,,,,,
30.534971,39.626347,,,,,,,,,,
30.536055,39.587116,,,,,,,,,,
30.537136,39.547752,,,,,,,,,,
30.538219,39.50835,,,,,,,,,,
30.539301,39.469086,,,,,,,,,,
30.540384,39.429684,,,,,,,,,,
30.541466,39.390396,,,,,,,,,,
30.542549,39.351147,,,,,,,,,,
30.543633,39.312038,,,,,,,,,,
30.544714,39.273003,,,,,,,,,,
30.545797,39.233791,,,,,,,,,,
30.546879,39.194725,,,,,,,,,,
30.547962,39.155563,,,,,,,,,,
30.549044,39.116207,,,,,,,,,,
30.550127,39.077225,,,,,,,,,,
30.55121,39.038528,,,,,,,,,,
30.552292,39.000168,,,,,,,,,,
30.553375,38.961418,,,,,,,,,,
30.554457,38.922512,,,,,,,,,,
30.55554,38.883957,,,,,,,,,,
30.556622,38.845512,,,,,,,,,,
30.557705,38.807045,,,,,,,,,,
30.558788,38.76841,,,,,,,,,,
30.55987,38.730206,,,,,,,,,,
30.560953,38.692436,,,,,,,,,,
30.562035,38.653519,,,,,,,,,,
30.563118,38.614601,,,,,,,,,,
30.564201,38.576126,,,,,,,,,,
30.565283,38.537674,,,,,,,,,,
30.566366,38.499397,,,,,,,,,,
30.567448,38.461853,,,,,,,,,,
30.568531,38.424603,,,,,,,,,,
30.569613,38.387466,,,,,,,,,,
30.570696,38.349941,,,,,,,,,,
30.571779,38.312088,,,,,,,,,,
30.572861,38.274147,,,,,,,,,,
30.573944,38.236271,,,,,,,,,,
30.575026,38.198811,,,,,,,,,,
30.576109,38.161552,,,,,,,,,,
30.57719,38.12344,,,,,,,,,,
30.578274,38.085625,,,,,,,,,,
30.579357,38.04829,,,,,,,,,,
30.580439,38.010151,,,,,,,,,,
30.581522,37.971985,,,,,,,,,,
30.582603,37.93412,,,,,,,,,,
30.583687,37.896072,,,,,,,,,,
30.58477,37.85812,,,,,,,,,,
30.585852,37.82053,,,,,,,,,,
30.586935,37.783192,,,,,,,,,,
30.588017,37.746059,,,,,,,,,,
30.5891,37.708984,,,,,,,,,,
30.590181,37.671841,,,,,,,,,,
30.591265,37.634441,,,,,,,,,,
30.592348,37.596268,,,,,,,,,,
30.59343,37.558762,,,,,,,,,,
30.594513,37.521568,,,,,,,,,,
30.595594,37.484303,,,,,,,,,,
30.596678,37.447201,,,,,,,,,,
30.597759,37.410374,,,,,,,,,,
30.598843,37.372261,,,,,,,,,,
30.599926,37.334393,,,,,,,,,,
30.601007,37.296902,,,,,,,,,,
30.602091,37.260269,,,,,,,,,,
30.603172,37.223484,,,,,,,,,,
30.604256,37.186153,,,,,,,,,,
30.605339,37.149036,,,,,,,,,,
30.606421,37.111862,,,,,,,,,,
30.607504,37.074257,,,,,,,,,,
30.608585,37.037254,,,,,,,,,,
30.609669,37.000317,,,,,,,,,,
30.61075,36.963352,,,,,,,,,,
30.611834,36.92651,,,,,,,,,,
30.612917,36.889618,,,,,,,,,,
30.613998,36.852032,,,,,,,,,,
30.615082,36.8144,,,,,,,,,,
30.616163,36.77684,,,,,,,,,,
30.617247,36.739136,,,,,,,,,,
30.618328,36.702225,,,,,,,,,,
30.619411,36.665871,,,,,,,,,,
30.620495,36.629597,,,,,,,,,,
30.621576,36.592991,,,,,,,,,,
30.62266,36.555878,,,,,,,,,,
30.623741,36.519936,,,,,,,,,,
30.624825,36.483688,,,,,,,,,,
30.625908,36.446953,,,,,,,,,,
30.626989,36.410709,,,,,,,,,,
30.628073,36.374798,,,,,,,,,,
30.629154,36.339638,,,,,,,,,,
30.630238,36.303322,,,,,,,,,,
30.631319,36.266857,,,,,,,,,,
30.632402,36.231232,,,,,,,,,,
30.633486,36.195133,,,,,,,,,,
30.634567,36.158703,,,,,,,,,,
30.635651,36.121143,,,,,,,,,,
30.636732,36.084061,,,,,,,,,,
30.637815,36.047195,,,,,,,,,,
30.638897,36.009968,,,,,,,,,,
30.63998,35.973186,,,,,,,,,,
30.641064,35.936924,,,,,,,,,,
30.642145,35.900871,,,,,,,,,,
30.643229,35.864586,,,,,,,,,,
30.64431,35.828125,,,,,,,,,,
30.645393,35.792423,,,,,,,,,,
30.646477,35.756496,,,,,,,,,,
30.647558,35.720028,,,,,,,,,,
30.648642,35.683994,,,,,,,,,,
30.649723,35.648193,,,,,,,,,,
30.650806,35.612484,,,,,,,,,,
30.651888,35.576027,,,,,,,,,,
30.652971,35.539253,,,,,,,,,,
30.654055,35.502644,,,,,,,,,,
30.655136,35.466553,,,,,,,,,,
30.656219,35.43066,,,,,,,,,,
30.657301,35.39505,,,,,,,,,,
30.658384,35.359402,,,,,,,,,,
30.659466,35.323826,,,,,,,,,,
30.660549,35.288094,,,,,,,,,,
30.661633,35.252037,,,,,,,,,,
30.662714,35.215748,,,,,,,,,,
30.663797,35.180389,,,,,,,,,,
30.664879,35.145283,,,,,,,,,,
30.665962,35.11034,,,,,,,,,,
30.667044,35.075478,,,,,,,,,,
30.668127,35.040092,,,,,,,,,,
30.66921,35.003929,,,,,,,,,,
30.670292,34.968063,,,,,,,,,,
30.671375,34.932343,,,,,,,,,,
30.672457,34.897079,,,,,,,,,,
30.67354,34.861645,,,,,,,,,,
30.674623,34.826351,,,,,,,,,,
30.675705,34.791733,,,,,,,,,,
30.676788,34.756939,,,,,,,,,,
30.67787,34.722031,,,,,,,,,,
30.678953,34.686359,,,,,,,,,,
30.680035,34.650772,,,,,,,,,,
30.681118,34.615269,,,,,,,,,,
30.682201,34.581348,,,,,,,,,,
30.683283,34.546864,,,,,,,,,,
30.684366,34.511642,,,,,,,,,,
30.685448,34.477127,,,,,,,,,,
30.686531,34.442616,,,,,,,,,,
30.687613,34.408188,,,,,,,,,,
30.688696,34.373421,,,,,,,,,,
30.689779,34.338829,,,,,,,,,,
30.690861,34.30476,,,,,,,,,,
30.691944,34.270538,,,,,,,,,,
30.693026,34.236324,,,,,,,,,,
30.694109,34.201946,,,,,,,,,,
30.695192,34.168072,,,,,,,,,,
30.696274,34.1343,,,,,,,,,,
30.697357,34.099644,,,,,,,,,,
30.698439,34.065132,,,,,,,,,,
30.699522,34.030594,,,,,,,,,,
30.700603,33.995956,,,,,,,,,,
30.701687,33.961109,,,,,,,,,,
30.70277,33.926159,,,,,,,,,,
30.703852,33.892048,,,,,,,,,,
30.704935,33.858414,,,,,,,,,,
30.706017,33.825397,,,,,,,,,,
30.7071,33.790901,,,,,,,,,,
30.708181,33.756363,,,,,,,,,,
30.709265,33.721737,,,,,,,,,,
30.710348,33.686916,,,,,,,,,,
30.71143,33.65266,,,,,,,,,,
30.712513,33.619373,,,,,,,,,,
30.713594,33.585636,,,,,,,,,,
30.714678,33.551548,,,,,,,,,,
30.715761,33.516994,,,,,,,,,,
30.716843,33.483147,,,,,,,,,,
30.717926,33.449642,,,,,,,,,,
30.719007,33.416859,,,,,,,,,,
30.720091,33.383656,,,,,,,,,,
30.721172,33.350273,,,,,,,,,,
30.722256,33.316406,,,,,,,,,,
30.723339,33.282032,,,,,,,,,,
30.724421,33.247395,,,,,,,,,,
30.725504,33.214039,,,,,,,,,,
30.726585,33.18055,,,,,,,,,,
30.727669,33.146816,,,,,,,,,,
30.72875,33.113106,,,,,,,,,,
30.729834,33.079681,,,,,,,,,,
30.730917,33.046722,,,,,,,,,,
30.731998,33.013775,,,,,,,,,,
30.733082,32.980442,,,,,,,,,,
30.734163,32.946583,,,,,,,,,,
30.735247,32.914425,,,,,,,,,,
30.73633,32.8825,,,,,,,,,,
30.737411,32.849964,,,,,,,,,,
30.738495,32.817371,,,,,,,,,,
30.739576,32.784805,,,,,,,,,,
30.74066,32.75198,,,,,,,,,,
30.741741,32.719135,,,,,,,,,,
30.742825,32.686157,,,,,,,,,,
30.743908,32.652878,,,,,,,,,,
30.744989,32.619827,,,,,,,,,,
30.746073,32.586861,,,,,,,,,,
30.747154,32.553837,,,,,,,,,,
30.748238,32.520992,,,,,,,,,,
30.749319,32.488495,,,,,,,,,,
30.750402,32.455456,,,,,,,,,,
30.751486,32.422447,,,,,,,,,,
30.752567,32.389618,,,,,,,,,,
30.753651,32.356693,,,,,,,,,,
30.754732,32.323593,,,,,,,,,,
30.755816,32.289917,,,,,,,,,,
30.756899,32.257298,,,,,,,,,,
30.75798,32.224861,,,,,,,,,,
30.759064,32.191746,,,,,,,,,,
30.760145,32.158943,,,,,,,,,,
30.761229,32.126286,,,,,,,,,,
30.76231,32.094189,,,,,,,,,,
30.763393,32.061905,,,,,,,,,,
30.764477,32.029564,,,,,,,,,,
30.765558,31.997553,,,,,,,,,,
30.766642,31.965338,,,,,,,,,,
30.767723,31.93305,,,,,,,,,,
30.768806,31.90102,,,,,,,,,,
30.769888,31.86857,,,,,,,,,,
30.770971,31.83548,,,,,,,,,,
30.772055,31.802879,,,,,,,,,,
30.773136,31.770622,,,,,,,,,,
30.77422,31.738705,,,,,,,,,,
30.775301,31.706324,,,,,,,,,,
30.776384,31.673887,,,,,,,,,,
30.777468,31.64167,,,,,,,,,,
30.778549,31.608837,,,,,,,,,,
30.779633,31.576071,,,,,,,,,,
30.780714,31.544401,,,,,,,,,,
30.781797,31.5124,,,,,,,,,,
30.782879,31.480455,,,,,,,,,,
30.783962,31.449131,,,,,,,,,,
30.785046,31.416822,,,,,,,,,,
30.786127,31.383968,,,,,,,,,,
30.78721,31.351143,,,,,,,,,,
30.788292,31.319508,,,,,,,,,,
30.789375,31.288746,,,,,,,,,,
30.790457,31.256847,,,,,,,,,,
30.79154,31.225113,,,,,,,,,,
30.792624,31.193781,,,,,,,,,,
30.793705,31.16267,,,,,,,,,,
30.794788,31.131311,,,,,,,,,,
30.79587,31.099562,,,,,,,,,,
30.796953,31.067839,,,,,,,,,,
30.798035,31.036222,,,,,,,,,,
30.799118,31.004644,,,,,,,,,,
30.800201,30.973242,,,,,,,,,,
30.801283,30.9419,,,,,,,,,,
30.802366,30.91021,,,,,,,,,,
30.803448,30.87878,,,,,,,,,,
30.804531,30.847408,,,,,,,,,,
30.805614,30.815981,,,,,,,,,,
30.806696,30.785227,,,,,,,,,,
30.807779,30.75485,,,,,,,,,,
30.808861,30.723083,,,,,,,,,,
30.809944,30.691916,,,,,,,,,,
30.811026,30.66147,,,,,,,,,,
30.812109,30.630379,,,,,,,,,,
30.813192,30.598694,,,,,,,,,,
30.814274,30.566296,,,,,,,,,,
30.815357,30.534502,,,,,,,,,,
30.816439,30.502985,,,,,,,,,,
30.817522,30.47167,,,,,,,,,,
30.818604,30.440712,,,,,,,,,,
30.819687,30.409494,,,,,,,,,,
30.82077,30.377514,,,,,,,,,,
30.821852,30.346098,,,,,,,,,,
30.822935,30.314827,,,,,,,,,,
30.824017,30.283644,,,,,,,,,,
30.8251,30.252502,,,,,,,,,,
30.826183,30.221434,,,,,,,,,,
30.827265,30.190571,,,,,,,,,,
30.828348,30.159935,,,,,,,,,,
30.82943,30.129566,,,,,,,,,,
30.830513,30.09948,,,,,,,,,,
30.831594,30.068913,,,,,,,,,,
30.832678,30.037773,,,,,,,,,,
30.833761,30.006657,,,,,,,,,,
30.834843,29.975691,,,,,,,,,,
30.835926,29.944796,,,,,,,,,,
30.837008,29.914339,,,,,,,,,,
30.838091,29.88402,,,,,,,,,,
30.839172,29.854019,,,,,,,,,,
30.840256,29.8237,,,,,,,,,,
30.841339,29.793463,,,,,,,,,,
30.842421,29.763626,,,,,,,,,,
30.843504,29.733074,,,,,,,,,,
30.844585,29.702391,,,,,,,,,,
30.845669,29.672155,,,,,,,,,,
30.846752,29.641939,,,,,,,,,,
30.847834,29.611761,,,,,,,,,,
30.848917,29.581142,,,,,,,,,,
30.849998,29.550573,,,,,,,,,,
30.851082,29.519945,,,,,,,,,,
30.852163,29.489162,,,,,,,,,,
30.853247,29.45887,,,,,,,,,,
30.85433,29.429209,,,,,,,,,,
30.855412,29.399368,,,,,,,,,,
30.856495,29.369406,,,,,,,,,,
30.857576,29.339413,,,,,,,,,,
30.85866,29.309002,,,,,,,,,,
30.859741,29.278784,,,,,,,,,,
30.860825,29.248941,,,,,,,,,,
30.861908,29.218655,,,,,,,,,,
30.862989,29.188372,,,,,,,,,,
30.864073,29.158278,,,,,,,,,,
30.865154,29.128868,,,,,,,,,,
30.866238,29.099537,,,,,,,,,,
30.867321,29.069479,,,,,,,,,,
30.868402,29.039904,,,,,,,,,,
30.869486,29.010572,,,,,,,,,,
30.870567,28.98173,,,,,,,,,,
30.871651,28.952457,,,,,,,,,,
30.872732,28.922934,,,,,,,,,,
30.873816,28.894009,,,,,,,,,,
30.874899,28.864607,,,,,,,,,,
30.87598,28.834721,,,,,,,,,,
30.877064,28.805138,,,,,,,,,,
30.878145,28.775751,,,,,,,,,,
30.879229,28.746494,,,,,,,,,,
30.88031,28.717287,,,,,,,,,,
30.881393,28.688072,,,,,,,,,,
30.882477,28.658953,,,,,,,,,,
30.883558,28.629126,,,,,,,,,,
30.884642,28.59923,,,,,,,,,,
30.885723,28.56995,,,,,,,,,,
30.886806,28.540455,,,,,,,,,,
30.88789,28.510857,,,,,,,,,,
30.888971,28.481129,,,,,,,,,,
30.890055,28.45187,,,,,,,,,,
30.891136,28.422998,,,,,,,,,,
30.89222,28.394531,,,,,,,,,,
30.893301,28.365297,,,,,,,,,,
30.894384,28.3354,,,,,,,,,,
30.895468,28.306376,,,,,,,,,,
30.896549,28.278008,,,,,,,,,,
30.897633,28.250278,,,,,,,,,,
30.898714,28.222305,,,,,,,,,,
30.899797,28.19426,,,,,,,,,,
30.900879,28.166288,,,,,,,,,,
30.901962,28.137365,,,,,,,,,,
30.903046,28.108219,,,,,,,,,,
30.904127,28.079092,,,,,,,,,,
30.90521,28.050346,,,,,,,,,,
30.906292,28.021854,,,,,,,,,,
30.907375,27.993488,,,,,,,,,,
30.908459,27.964888,,,,,,,,,,
30.90954,27.936333,,,,,,,,,,
30.910624,27.90851,,,,,,,,,,
30.911705,27.88023,,,,,,,,,,
30.912788,27.851547,,,,,,,,,,
30.91387,27.82308,,,,,,,,,,
30.914953,27.794703,,,,,,,,,,
30.916037,27.766464,,,,,,,,,,
30.917118,27.738127,,,,,,,,,,
30.918201,27.709879,,,,,,,,,,
30.919283,27.681873,,,,,,,,,,
30.920366,27.654053,,,,,,,,,,
30.921448,27.62606,,,,,,,,,,
30.922531,27.597578,,,,,,,,,,
30.923615,27.569391,,,,,,,,,,
30.924696,27.541481,,,,,,,,,,
30.925779,27.513935,,,,,,,,,,
30.926861,27.486921,,,,,,,,,,
30.927944,27.459774,,,,,,,,,,
30.929026,27.431662,,,,,,,,,,
30.930109,27.404108,,,,,,,,,,
30.931192,27.376831,,,,,,,,,,
30.932274,27.349464,,,,,,,,,,
30.933357,27.322046,,,,,,,,,,
30.934439,27.294615,,,,,,,,,,
30.935522,27.266092,,,,,,,,,,
30.936605,27.237755,,,,,,,,,,
30.937687,27.209631,,,,,,,,,,
30.93877,27.181686,,,,,,,,,,
30.939852,27.153879,,,,,,,,,,
30.940935,27.126129,,,,,,,,,,
30.942017,27.099018,,,,,,,,,,
30.9431,27.071617,,,,,,,,,,
30.944183,27.043713,,,,,,,,,,
30.945265,27.016655,,,,,,,,,,
30.946348,26.989597,,,,,,,,,,
30.94743,26.96233,,,,,,,,,,
30.948513,26.934938,,,,,,,,,,
30.949594,26.907797,,,,,,,,,,
30.950678,26.881435,,,,,,,,,,
30.951761,26.854595,,,,,,,,,,
30.952843,26.827461,,,,,,,,,,
30.953926,26.799707,,,,,,,,,,
30.955008,26.772303,,,,,,,,,,
30.956091,26.745081,,,,,,,,,,
30.957174,26.717163,,,,,,,,,,
30.958256,26.689703,,,,,,,,,,
30.959339,26.662632,,,,,,,,,,
30.960421,26.635551,,,,,,,,,,
30.961504,26.608416,,,,,,,,,,
30.962585,26.58132,,,,,,,,,,
30.963669,26.554224,,,,,,,,,,
30.964752,26.526934,,,,,,,,,,
30.965834,26.49929,,,,,,,,,,
30.966917,26.472332,,,,,,,,,,
30.967999,26.445625,,,,,,,,,,
30.969082,26.418922,,,,,,,,,,
30.970163,26.391968,,,,,,,,,,
30.971247,26.364929,,,,,,,,,,
30.97233,26.338247,,,,,,,,,,
30.973412,26.31138,,,,,,,,,,
30.974495,26.284338,,,,,,,,,,
30.975576,26.257366,,,,,,,,,,
30.97666,26.230652,,,,,,,,,,
30.977743,26.204159,,,,,,,,,,
30.978825,26.177431,,,,,,,,,,
30.979908,26.150814,,,,,,,,,,
30.980989,26.124401,,,,,,,,,,
30.982073,26.097372,,,,,,,,,,
30.983154,26.070459,,,,,,,,,,
30.984238,26.043617,,,,,,,,,,
30.985321,26.01663,,,,,,,,,,
30.986403,25.990076,,,,,,,,,,
30.987486,25.964201,,,,,,,,,,
30.988567,25.937693,,,,,,,,,,
30.989651,25.911068,,,,,,,,,,
30.990732,25.884699,,,,,,,,,,
30.991816,25.857819,,,,,,,,,,
30.992899,25.830811,,,,,,,,,,
30.99398,25.803989,,,,,,,,,,
30.995064,25.777357,,,,,,,,,,
30.996145,25.750854,,,,,,,,,,
30.997229,25.724056,,,,,,,,,,
30.998312,25.697365,,,,,,,,,,
30.999393,25.670805,,,,,,,,,,
31.000477,25.644423,,,,,,,,,,
31.001558,25.618309,,,,,,,,,,
31.002642,25.592354,,,,,,,,,,
31.003723,25.566826,,,,,,,,,,
31.004807,25.54105,,,,,,,,,,
31.00589,25.514933,,,,,,,,,,
31.006971,25.489126,,,,,,,,,,
31.008055,25.463167,,,,,,,,,,
31.009136,25.43689,,,,,,,,,,
31.01022,25.410717,,,,,,,,,,
31.011301,25.384647,,,,,,,,,,
31.012384,25.358568,,,,,,,,,,
31.013468,25.332289,,,,,,,,,,
31.014549,25.306067,,,,,,,,,,
31.015633,25.280359,,,,,,,,,,
31.016714,25.254917,,,,,,,,,,
31.017797,25.229515,,,,,,,,,,
31.018881,25.203369,,,,,,,,,,
31.019962,25.177389,,,,,,,,,,
31.021046,25.151466,,,,,,,,,,
31.022127,25.125681,,,,,,,,,,
31.023211,25.099573,,,,,,,,,,
31.024292,25.073185,,,,,,,,,,
31.025375,25.047478,,,,,,,,,,
31.026459,25.021753,,,,,,,,,,
31.02754,24.995955,,,,,,,,,,
31.028624,24.969992,,,,,,,,,,
31.029705,24.944347,,,,,,,,,,
31.030788,24.919275,,,,,,,,,,
31.03187,24.893744,,,,,,,,,,
31.032953,24.868046,,,,,,,,,,
31.034037,24.842421,,,,,,,,,,
31.035118,24.817335,,,,,,,,,,
31.036201,24.792406,,,,,,,,,,
31.037283,24.7675,,,,,,,,,,
31.038366,24.742249,,,,,,,,,,
31.039448,24.716879,,,,,,,,,,
31.040531,24.691683,,,,,,,,,,
31.041615,24.666388,,,,,,,,,,
31.042696,24.641073,,,,,,,,,,
31.043779,24.616526,,,,,,,,,,
31.044861,24.591782,,,,,,,,,,
31.045944,24.566732,,,,,,,,,,
31.047028,24.540956,,,,,,,,,,
31.048109,24.515436,,,,,,,,,,
31.049192,24.490248,,,,,,,,,,
31.050274,24.465588,,,,,,,,,,
