Run Name,BCD348/532DEDDL,gf1+2,2014/11/19
Run Date,01:59:44 PM   11-19-14
Method Name,GF.3_0.35
Export Format Version, 1.00
Method ID, 4405
Points/Second, 5.00
Number of Records,  18055
Offset from Run Start Time,00:00:00
Run End Time,01:00:12
Time,Second
UV,AU,
Trace 2,<Not Selected>
Gradient Pump,<Not Selected>
Trace 3,<Not Available>
Trace 4,<Not Available>
Trace 5,<Not Available>
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,<Not Selected>
Fraction,<Not Selected>
Time,UV
  3223.2,0.016732
  3223.4,0.016738
  3223.6,0.016732
  3223.8,0.016732
  3224.0,0.016724
  3224.2,0.016718
  3224.4,0.016709
  3224.6,0.016702
  3224.8,0.016699
  3225.0,0.016697
  3225.2,0.016697
  3225.4,0.016698
  3225.6,0.016699
  3225.8,0.016687
  3226.0,0.016678
  3226.2,0.016668
  3226.4,0.016664
  3226.6,0.016662
  3226.8,0.016674
  3227.0,0.016689
  3227.2,0.016696
  3227.4,0.016700
  3227.6,0.016704
  3227.8,0.016707
  3228.0,0.016704
  3228.2,0.016703
  3228.4,0.016701
  3228.6,0.016698
  3228.8,0.016697
  3229.0,0.016694
  3229.2,0.016685
  3229.4,0.016674
  3229.6,0.016664
  3229.8,0.016660
  3230.0,0.016654
  3230.2,0.016653
  3230.4,0.016657
  3230.6,0.016656
  3230.8,0.016657
  3231.0,0.016656
  3231.2,0.016653
  3231.4,0.016649
  3231.6,0.016648
  3231.8,0.016646
  3232.0,0.016646
  3232.2,0.016642
  3232.4,0.016642
  3232.6,0.016638
  3232.8,0.016640
  3233.0,0.016643
  3233.2,0.016644
  3233.4,0.016646
  3233.6,0.016644
  3233.8,0.016640
  3234.0,0.016635
  3234.2,0.016630
  3234.4,0.016626
  3234.6,0.016630
  3234.8,0.016631
  3235.0,0.016630
  3235.2,0.016626
  3235.4,0.016623
  3235.6,0.016627
  3235.8,0.016630
  3236.0,0.016637
  3236.2,0.016641
  3236.4,0.016644
  3236.6,0.016648
  3236.8,0.016647
  3237.0,0.016641
  3237.2,0.016634
  3237.4,0.016626
  3237.6,0.016614
  3237.8,0.016606
  3238.0,0.016592
  3238.2,0.016588
  3238.4,0.016585
  3238.6,0.016581
  3238.8,0.016583
  3239.0,0.016583
  3239.2,0.016584
  3239.4,0.016581
  3239.6,0.016573
  3239.8,0.016566
  3240.0,0.016570
  3240.2,0.016574
  3240.4,0.016576
  3240.6,0.016567
  3240.8,0.016549
  3241.0,0.016542
  3241.2,0.016533
  3241.4,0.016525
  3241.6,0.016519
  3241.8,0.016516
  3242.0,0.016518
  3242.2,0.016526
  3242.4,0.016526
  3242.6,0.016528
  3242.8,0.016529
  3243.0,0.016537
  3243.2,0.016552
  3243.4,0.016560
  3243.6,0.016566
  3243.8,0.016562
  3244.0,0.016556
  3244.2,0.016553
  3244.4,0.016550
  3244.6,0.016544
  3244.8,0.016534
  3245.0,0.016522
  3245.2,0.016510
  3245.4,0.016497
  3245.6,0.016485
  3245.8,0.016475
  3246.0,0.016468
  3246.2,0.016476
  3246.4,0.016485
  3246.6,0.016488
  3246.8,0.016487
  3247.0,0.016482
  3247.2,0.016478
  3247.4,0.016474
  3247.6,0.016476
  3247.8,0.016480
  3248.0,0.016486
  3248.2,0.016494
  3248.4,0.016493
  3248.6,0.016488
  3248.8,0.016485
  3249.0,0.016480
  3249.2,0.016480
  3249.4,0.016483
  3249.6,0.016496
  3249.8,0.016511
  3250.0,0.016518
  3250.2,0.016519
  3250.4,0.016514
  3250.6,0.016508
  3250.8,0.016507
  3251.0,0.016506
  3251.2,0.016502
  3251.4,0.016495
  3251.6,0.016489
  3251.8,0.016484
  3252.0,0.016473
  3252.2,0.016460
  3252.4,0.016450
  3252.6,0.016447
  3252.8,0.016450
  3253.0,0.016453
  3253.2,0.016456
  3253.4,0.016456
  3253.6,0.016456
  3253.8,0.016462
  3254.0,0.016464
  3254.2,0.016460
  3254.4,0.016454
  3254.6,0.016454
  3254.8,0.016454
  3255.0,0.016450
  3255.2,0.016441
  3255.4,0.016430
  3255.6,0.016422
  3255.8,0.016418
  3256.0,0.016414
  3256.2,0.016412
  3256.4,0.016411
  3256.6,0.016415
  3256.8,0.016416
  3257.0,0.016412
  3257.2,0.016408
  3257.4,0.016409
  3257.6,0.016415
  3257.8,0.016422
  3258.0,0.016418
  3258.2,0.016409
  3258.4,0.016402
  3258.6,0.016399
  3258.8,0.016398
  3259.0,0.016392
  3259.2,0.016388
  3259.4,0.016382
  3259.6,0.016383
  3259.8,0.016376
  3260.0,0.016365
  3260.2,0.016355
  3260.4,0.016354
  3260.6,0.016362
  3260.8,0.016368
  3261.0,0.016370
  3261.2,0.016371
  3261.4,0.016370
  3261.6,0.016373
  3261.8,0.016379
  3262.0,0.016378
  3262.2,0.016380
  3262.4,0.016381
  3262.6,0.016387
  3262.8,0.016394
  3263.0,0.016393
  3263.2,0.016388
  3263.4,0.016380
  3263.6,0.016370
  3263.8,0.016368
  3264.0,0.016362
  3264.2,0.016355
  3264.4,0.016349
  3264.6,0.016341
  3264.8,0.016333
  3265.0,0.016323
  3265.2,0.016312
  3265.4,0.016300
  3265.6,0.016290
  3265.8,0.016283
  3266.0,0.016281
  3266.2,0.016278
  3266.4,0.016278
  3266.6,0.016278
  3266.8,0.016279
  3267.0,0.016285
  3267.2,0.016294
  3267.4,0.016298
  3267.6,0.016301
  3267.8,0.016306
  3268.0,0.016309
  3268.2,0.016313
  3268.4,0.016315
  3268.6,0.016313
  3268.8,0.016309
  3269.0,0.016304
  3269.2,0.016298
  3269.4,0.016291
  3269.6,0.016282
  3269.8,0.016273
  3270.0,0.016273
  3270.2,0.016270
  3270.4,0.016267
  3270.6,0.016265
  3270.8,0.016269
  3271.0,0.016278
  3271.2,0.016288
  3271.4,0.016283
  3271.6,0.016281
  3271.8,0.016280
  3272.0,0.016285
  3272.2,0.016287
  3272.4,0.016280
  3272.6,0.016280
  3272.8,0.016286
  3273.0,0.016297
  3273.2,0.016299
  3273.4,0.016288
  3273.6,0.016278
  3273.8,0.016279
  3274.0,0.016272
  3274.2,0.016264
  3274.4,0.016260
  3274.6,0.016259
  3274.8,0.016259
  3275.0,0.016254
  3275.2,0.016241
  3275.4,0.016224
  3275.6,0.016208
  3275.8,0.016205
  3276.0,0.016202
  3276.2,0.016207
  3276.4,0.016221
  3276.6,0.016229
  3276.8,0.016225
  3277.0,0.016220
  3277.2,0.016216
  3277.4,0.016219
  3277.6,0.016222
  3277.8,0.016228
  3278.0,0.016230
  3278.2,0.016227
  3278.4,0.016225
  3278.6,0.016214
  3278.8,0.016194
  3279.0,0.016177
  3279.2,0.016173
  3279.4,0.016174
  3279.6,0.016178
  3279.8,0.016176
  3280.0,0.016176
  3280.2,0.016175
  3280.4,0.016177
  3280.6,0.016178
  3280.8,0.016179
  3281.0,0.016182
  3281.2,0.016192
  3281.4,0.016199
  3281.6,0.016194
  3281.8,0.016197
  3282.0,0.016195
  3282.2,0.016193
  3282.4,0.016188
  3282.6,0.016181
  3282.8,0.016174
  3283.0,0.016174
  3283.2,0.016172
  3283.4,0.016174
  3283.6,0.016173
  3283.8,0.016177
  3284.0,0.016182
  3284.2,0.016177
  3284.4,0.016172
  3284.6,0.016164
  3284.8,0.016157
  3285.0,0.016150
  3285.2,0.016144
  3285.4,0.016134
  3285.6,0.016136
  3285.8,0.016129
  3286.0,0.016124
  3286.2,0.016119
  3286.4,0.016115
  3286.6,0.016116
  3286.8,0.016122
  3287.0,0.016131
  3287.2,0.016136
  3287.4,0.016138
  3287.6,0.016140
  3287.8,0.016141
  3288.0,0.016134
  3288.2,0.016134
  3288.4,0.016135
  3288.6,0.016137
  3288.8,0.016139
  3289.0,0.016133
  3289.2,0.016127
  3289.4,0.016119
  3289.6,0.016124
  3289.8,0.016133
  3290.0,0.016141
  3290.2,0.016144
  3290.4,0.016141
  3290.6,0.016141
  3290.8,0.016137
  3291.0,0.016132
  3291.2,0.016123
  3291.4,0.016117
  3291.6,0.016108
  3291.8,0.016100
  3292.0,0.016085
  3292.2,0.016069
  3292.4,0.016055
  3292.6,0.016057
  3292.8,0.016060
  3293.0,0.016057
  3293.2,0.016053
  3293.4,0.016054
  3293.6,0.016056
  3293.8,0.016060
  3294.0,0.016060
  3294.2,0.016063
  3294.4,0.016063
  3294.6,0.016068
  3294.8,0.016068
  3295.0,0.016061
  3295.2,0.016053
  3295.4,0.016046
  3295.6,0.016045
  3295.8,0.016040
  3296.0,0.016043
  3296.2,0.016039
  3296.4,0.016038
  3296.6,0.016037
  3296.8,0.016039
  3297.0,0.016039
  3297.2,0.016043
  3297.4,0.016042
  3297.6,0.016039
  3297.8,0.016038
  3298.0,0.016036
  3298.2,0.016034
  3298.4,0.016029
  3298.6,0.016025
  3298.8,0.016028
  3299.0,0.016038
  3299.2,0.016047
  3299.4,0.016051
  3299.6,0.016050
  3299.8,0.016052
  3300.0,0.016054
  3300.2,0.016055
  3300.4,0.016062
  3300.6,0.016069
  3300.8,0.016072
  3301.0,0.016077
  3301.2,0.016070
  3301.4,0.016062
  3301.6,0.016052
  3301.8,0.016048
  3302.0,0.016044
  3302.2,0.016043
  3302.4,0.016044
  3302.6,0.016045
  3302.8,0.016037
  3303.0,0.016032
  3303.2,0.016024
  3303.4,0.016021
  3303.6,0.016026
  3303.8,0.016024
  3304.0,0.016024
  3304.2,0.016017
  3304.4,0.016013
  3304.6,0.016011
  3304.8,0.016008
  3305.0,0.016009
  3305.2,0.016006
  3305.4,0.015999
  3305.6,0.015992
  3305.8,0.015987
  3306.0,0.015984
  3306.2,0.015979
  3306.4,0.015980
  3306.6,0.015983
  3306.8,0.015987
  3307.0,0.015984
  3307.2,0.015983
  3307.4,0.015978
  3307.6,0.015981
  3307.8,0.015986
  3308.0,0.015996
  3308.2,0.016001
  3308.4,0.016001
  3308.6,0.015998
  3308.8,0.015983
  3309.0,0.015974
  3309.2,0.015961
  3309.4,0.015955
  3309.6,0.015946
  3309.8,0.015938
  3310.0,0.015925
  3310.2,0.015916
  3310.4,0.015907
  3310.6,0.015893
  3310.8,0.015880
  3311.0,0.015874
  3311.2,0.015880
  3311.4,0.015888
  3311.6,0.015906
  3311.8,0.015911
  3312.0,0.015912
  3312.2,0.015916
  3312.4,0.015920
  3312.6,0.015925
  3312.8,0.015928
  3313.0,0.015935
  3313.2,0.015946
  3313.4,0.015956
  3313.6,0.015960
  3313.8,0.015959
  3314.0,0.015943
  3314.2,0.015936
  3314.4,0.015932
  3314.6,0.015933
  3314.8,0.015930
  3315.0,0.015920
  3315.2,0.015916
  3315.4,0.015898
  3315.6,0.015890
  3315.8,0.015884
  3316.0,0.015877
  3316.2,0.015868
  3316.4,0.015862
  3316.6,0.015858
  3316.8,0.015865
  3317.0,0.015867
  3317.2,0.015872
  3317.4,0.015880
  3317.6,0.015877
  3317.8,0.015881
  3318.0,0.015874
  3318.2,0.015866
  3318.4,0.015860
  3318.6,0.015857
  3318.8,0.015854
  3319.0,0.015847
  3319.2,0.015837
  3319.4,0.015828
  3319.6,0.015821
  3319.8,0.015816
  3320.0,0.015821
  3320.2,0.015829
  3320.4,0.015840
  3320.6,0.015846
  3320.8,0.015850
  3321.0,0.015852
  3321.2,0.015855
  3321.4,0.015864
  3321.6,0.015869
  3321.8,0.015875
  3322.0,0.015880
  3322.2,0.015886
  3322.4,0.015883
  3322.6,0.015886
  3322.8,0.015885
  3323.0,0.015887
  3323.2,0.015889
  3323.4,0.015886
  3323.6,0.015885
  3323.8,0.015879
  3324.0,0.015872
  3324.2,0.015863
  3324.4,0.015855
  3324.6,0.015845
  3324.8,0.015835
  3325.0,0.015829
  3325.2,0.015822
  3325.4,0.015817
  3325.6,0.015814
  3325.8,0.015818
  3326.0,0.015821
  3326.2,0.015826
  3326.4,0.015830
  3326.6,0.015834
  3326.8,0.015837
  3327.0,0.015840
  3327.2,0.015844
  3327.4,0.015837
  3327.6,0.015832
  3327.8,0.015825
  3328.0,0.015817
  3328.2,0.015809
  3328.4,0.015804
  3328.6,0.015800
  3328.8,0.015799
  3329.0,0.015797
  3329.2,0.015793
  3329.4,0.015782
  3329.6,0.015773
  3329.8,0.015766
  3330.0,0.015759
  3330.2,0.015757
  3330.4,0.015754
  3330.6,0.015749
  3330.8,0.015752
  3331.0,0.015744
  3331.2,0.015739
  3331.4,0.015730
  3331.6,0.015721
  3331.8,0.015723
  3332.0,0.015727
  3332.2,0.015735
  3332.4,0.015739
  3332.6,0.015733
  3332.8,0.015726
  3333.0,0.015723
  3333.2,0.015715
  3333.4,0.015720
  3333.6,0.015716
  3333.8,0.015712
  3334.0,0.015711
  3334.2,0.015707
  3334.4,0.015706
  3334.6,0.015705
  3334.8,0.015706
  3335.0,0.015713
  3335.2,0.015717
  3335.4,0.015715
  3335.6,0.015713
  3335.8,0.015705
  3336.0,0.015714
  3336.2,0.015727
  3336.4,0.015739
  3336.6,0.015744
  3336.8,0.015742
  3337.0,0.015743
  3337.2,0.015742
  3337.4,0.015745
  3337.6,0.015750
  3337.8,0.015751
  3338.0,0.015751
  3338.2,0.015760
  3338.4,0.015757
  3338.6,0.015756
  3338.8,0.015752
  3339.0,0.015751
  3339.2,0.015754
  3339.4,0.015752
  3339.6,0.015748
  3339.8,0.015744
  3340.0,0.015738
  3340.2,0.015741
  3340.4,0.015738
  3340.6,0.015732
  3340.8,0.015722
  3341.0,0.015718
  3341.2,0.015719
  3341.4,0.015717
  3341.6,0.015716
  3341.8,0.015713
  3342.0,0.015708
  3342.2,0.015697
  3342.4,0.015687
  3342.6,0.015689
  3342.8,0.015693
  3343.0,0.015690
  3343.2,0.015690
  3343.4,0.015683
  3343.6,0.015669
  3343.8,0.015661
  3344.0,0.015654
  3344.2,0.015654
  3344.4,0.015662
  3344.6,0.015672
  3344.8,0.015682
  3345.0,0.015681
  3345.2,0.015682
  3345.4,0.015681
  3345.6,0.015680
  3345.8,0.015683
  3346.0,0.015690
  3346.2,0.015691
  3346.4,0.015686
  3346.6,0.015679
  3346.8,0.015675
  3347.0,0.015678
  3347.2,0.015678
  3347.4,0.015677
  3347.6,0.015673
  3347.8,0.015678
  3348.0,0.015678
  3348.2,0.015672
  3348.4,0.015662
  3348.6,0.015655
  3348.8,0.015652
  3349.0,0.015646
  3349.2,0.015637
  3349.4,0.015622
  3349.6,0.015615
  3349.8,0.015611
  3350.0,0.015607
  3350.2,0.015599
  3350.4,0.015588
  3350.6,0.015581
  3350.8,0.015579
  3351.0,0.015585
  3351.2,0.015589
  3351.4,0.015595
  3351.6,0.015596
  3351.8,0.015603
  3352.0,0.015605
  3352.2,0.015603
  3352.4,0.015599
  3352.6,0.015598
  3352.8,0.015605
  3353.0,0.015611
  3353.2,0.015611
  3353.4,0.015605
  3353.6,0.015599
  3353.8,0.015593
  3354.0,0.015587
  3354.2,0.015580
  3354.4,0.015578
  3354.6,0.015580
  3354.8,0.015586
  3355.0,0.015589
  3355.2,0.015588
  3355.4,0.015582
  3355.6,0.015574
  3355.8,0.015568
  3356.0,0.015564
  3356.2,0.015568
  3356.4,0.015581
  3356.6,0.015589
  3356.8,0.015587
  3357.0,0.015578
  3357.2,0.015565
  3357.4,0.015550
  3357.6,0.015542
  3357.8,0.015541
  3358.0,0.015551
  3358.2,0.015560
  3358.4,0.015568
  3358.6,0.015567
  3358.8,0.015556
  3359.0,0.015549
  3359.2,0.015545
  3359.4,0.015547
  3359.6,0.015552
  3359.8,0.015562
  3360.0,0.015566
  3360.2,0.015566
  3360.4,0.015569
  3360.6,0.015572
  3360.8,0.015575
  3361.0,0.015575
  3361.2,0.015585
  3361.4,0.015590
  3361.6,0.015594
  3361.8,0.015596
  3362.0,0.015592
  3362.2,0.015587
  3362.4,0.015581
  3362.6,0.015578
  3362.8,0.015562
  3363.0,0.015557
  3363.2,0.015567
  3363.4,0.015581
  3363.6,0.015580
  3363.8,0.015569
  3364.0,0.015560
  3364.2,0.015550
  3364.4,0.015543
  3364.6,0.015540
  3364.8,0.015544
  3365.0,0.015553
  3365.2,0.015567
  3365.4,0.015564
  3365.6,0.015546
  3365.8,0.015527
  3366.0,0.015522
  3366.2,0.015533
  3366.4,0.015541
  3366.6,0.015551
  3366.8,0.015564
  3367.0,0.015576
  3367.2,0.015579
  3367.4,0.015571
  3367.6,0.015562
  3367.8,0.015556
  3368.0,0.015549
  3368.2,0.015542
  3368.4,0.015526
  3368.6,0.015509
  3368.8,0.015497
  3369.0,0.015491
  3369.2,0.015492
  3369.4,0.015493
  3369.6,0.015492
  3369.8,0.015487
  3370.0,0.015484
  3370.2,0.015482
  3370.4,0.015484
  3370.6,0.015489
  3370.8,0.015498
  3371.0,0.015506
  3371.2,0.015509
  3371.4,0.015509
  3371.6,0.015499
  3371.8,0.015490
  3372.0,0.015485
  3372.2,0.015488
  3372.4,0.015488
  3372.6,0.015490
  3372.8,0.015489
  3373.0,0.015490
  3373.2,0.015491
  3373.4,0.015488
  3373.6,0.015487
  3373.8,0.015482
  3374.0,0.015482
  3374.2,0.015480
  3374.4,0.015480
  3374.6,0.015481
  3374.8,0.015481
  3375.0,0.015477
  3375.2,0.015470
  3375.4,0.015461
  3375.6,0.015460
  3375.8,0.015461
  3376.0,0.015462
  3376.2,0.015462
  3376.4,0.015455
  3376.6,0.015451
  3376.8,0.015440
  3377.0,0.015437
  3377.2,0.015431
  3377.4,0.015431
  3377.6,0.015433
  3377.8,0.015431
  3378.0,0.015422
  3378.2,0.015410
  3378.4,0.015403
  3378.6,0.015401
  3378.8,0.015406
  3379.0,0.015409
  3379.2,0.015421
  3379.4,0.015424
  3379.6,0.015438
  3379.8,0.015442
  3380.0,0.015446
  3380.2,0.015450
  3380.4,0.015457
  3380.6,0.015461
  3380.8,0.015463
  3381.0,0.015461
  3381.2,0.015453
  3381.4,0.015447
  3381.6,0.015438
  3381.8,0.015427
  3382.0,0.015415
  3382.2,0.015413
  3382.4,0.015412
  3382.6,0.015411
  3382.8,0.015408
  3383.0,0.015407
  3383.2,0.015408
  3383.4,0.015411
  3383.6,0.015417
  3383.8,0.015423
  3384.0,0.015426
  3384.2,0.015426
  3384.4,0.015426
  3384.6,0.015423
  3384.8,0.015423
  3385.0,0.015424
  3385.2,0.015425
  3385.4,0.015430
  3385.6,0.015431
  3385.8,0.015425
  3386.0,0.015420
  3386.2,0.015415
  3386.4,0.015413
  3386.6,0.015415
  3386.8,0.015413
  3387.0,0.015413
  3387.2,0.015411
  3387.4,0.015406
  3387.6,0.015406
  3387.8,0.015401
  3388.0,0.015400
  3388.2,0.015404
  3388.4,0.015403
  3388.6,0.015402
  3388.8,0.015401
  3389.0,0.015404
  3389.2,0.015412
  3389.4,0.015423
  3389.6,0.015427
  3389.8,0.015432
  3390.0,0.015427
  3390.2,0.015427
  3390.4,0.015424
  3390.6,0.015424
  3390.8,0.015426
  3391.0,0.015430
  3391.2,0.015434
  3391.4,0.015433
  3391.6,0.015421
  3391.8,0.015404
  3392.0,0.015397
  3392.2,0.015393
  3392.4,0.015397
  3392.6,0.015403
  3392.8,0.015407
  3393.0,0.015413
  3393.2,0.015416
  3393.4,0.015417
  3393.6,0.015415
  3393.8,0.015415
  3394.0,0.015428
  3394.2,0.015444
  3394.4,0.015456
  3394.6,0.015463
  3394.8,0.015466
  3395.0,0.015466
  3395.2,0.015468
  3395.4,0.015469
  3395.6,0.015467
  3395.8,0.015466
  3396.0,0.015470
  3396.2,0.015475
  3396.4,0.015475
  3396.6,0.015471
  3396.8,0.015464
  3397.0,0.015462
  3397.2,0.015462
  3397.4,0.015463
  3397.6,0.015464
  3397.8,0.015469
  3398.0,0.015469
  3398.2,0.015467
  3398.4,0.015463
  3398.6,0.015460
  3398.8,0.015457
  3399.0,0.015456
  3399.2,0.015457
  3399.4,0.015455
  3399.6,0.015447
  3399.8,0.015440
  3400.0,0.015435
  3400.2,0.015432
  3400.4,0.015435
  3400.6,0.015437
  3400.8,0.015441
  3401.0,0.015450
  3401.2,0.015456
  3401.4,0.015463
  3401.6,0.015468
  3401.8,0.015471
  3402.0,0.015477
  3402.2,0.015478
  3402.4,0.015474
  3402.6,0.015471
  3402.8,0.015475
  3403.0,0.015475
  3403.2,0.015470
  3403.4,0.015456
  3403.6,0.015443
  3403.8,0.015433
  3404.0,0.015430
  3404.2,0.015435
  3404.4,0.015441
  3404.6,0.015443
  3404.8,0.015445
  3405.0,0.015440
  3405.2,0.015430
  3405.4,0.015424
  3405.6,0.015423
  3405.8,0.015423
  3406.0,0.015430
  3406.2,0.015434
  3406.4,0.015433
  3406.6,0.015432
  3406.8,0.015433
  3407.0,0.015440
  3407.2,0.015446
  3407.4,0.015448
  3407.6,0.015455
  3407.8,0.015467
  3408.0,0.015472
  3408.2,0.015478
  3408.4,0.015480
  3408.6,0.015478
  3408.8,0.015480
  3409.0,0.015476
  3409.2,0.015470
  3409.4,0.015467
  3409.6,0.015462
  3409.8,0.015463
  3410.0,0.015462
  3410.2,0.015461
  3410.4,0.015470
  3410.6,0.015481
  3410.8,0.015478
  3411.0,0.015479
  3411.2,0.015476
  3411.4,0.015476
  3411.6,0.015480
  3411.8,0.015484
  3412.0,0.015496
  3412.2,0.015507
  3412.4,0.015515
  3412.6,0.015516
  3412.8,0.015508
  3413.0,0.015500
  3413.2,0.015502
  3413.4,0.015507
  3413.6,0.015512
  3413.8,0.015521
  3414.0,0.015522
  3414.2,0.015516
  3414.4,0.015507
  3414.6,0.015498
  3414.8,0.015485
  3415.0,0.015479
  3415.2,0.015471
  3415.4,0.015462
  3415.6,0.015458
  3415.8,0.015447
  3416.0,0.015442
  3416.2,0.015433
  3416.4,0.015429
  3416.6,0.015430
  3416.8,0.015426
  3417.0,0.015421
  3417.2,0.015421
  3417.4,0.015423
  3417.6,0.015435
  3417.8,0.015443
  3418.0,0.015447
  3418.2,0.015452
  3418.4,0.015451
  3418.6,0.015450
  3418.8,0.015450
  3419.0,0.015449
  3419.2,0.015453
  3419.4,0.015456
  3419.6,0.015462
  3419.8,0.015470
  3420.0,0.015468
  3420.2,0.015469
  3420.4,0.015474
  3420.6,0.015477
  3420.8,0.015483
  3421.0,0.015490
  3421.2,0.015495
  3421.4,0.015504
  3421.6,0.015511
  3421.8,0.015520
  3422.0,0.015519
  3422.2,0.015514
  3422.4,0.015513
  3422.6,0.015513
  3422.8,0.015513
  3423.0,0.015513
  3423.2,0.015514
  3423.4,0.015515
  3423.6,0.015523
  3423.8,0.015529
  3424.0,0.015536
  3424.2,0.015538
  3424.4,0.015550
  3424.6,0.015557
  3424.8,0.015558
  3425.0,0.015558
  3425.2,0.015558
  3425.4,0.015564
  3425.6,0.015565
  3425.8,0.015565
  3426.0,0.015557
  3426.2,0.015547
  3426.4,0.015536
  3426.6,0.015528
  3426.8,0.015520
  3427.0,0.015520
  3427.2,0.015526
  3427.4,0.015534
  3427.6,0.015544
  3427.8,0.015545
  3428.0,0.015547
  3428.2,0.015545
  3428.4,0.015544
  3428.6,0.015541
  3428.8,0.015539
  3429.0,0.015544
  3429.2,0.015550
  3429.4,0.015557
  3429.6,0.015563
  3429.8,0.015564
  3430.0,0.015559
  3430.2,0.015558
  3430.4,0.015560
  3430.6,0.015568
  3430.8,0.015580
  3431.0,0.015590
  3431.2,0.015601
  3431.4,0.015601
  3431.6,0.015595
  3431.8,0.015590
  3432.0,0.015585
  3432.2,0.015582
  3432.4,0.015585
  3432.6,0.015590
  3432.8,0.015595
  3433.0,0.015592
  3433.2,0.015589
  3433.4,0.015584
  3433.6,0.015579
  3433.8,0.015585
  3434.0,0.015592
  3434.2,0.015596
  3434.4,0.015605
  3434.6,0.015613
  3434.8,0.015621
  3435.0,0.015627
  3435.2,0.015634
  3435.4,0.015642
  3435.6,0.015650
  3435.8,0.015664
  3436.0,0.015674
  3436.2,0.015678
  3436.4,0.015679
  3436.6,0.015679
  3436.8,0.015673
  3437.0,0.015668
  3437.2,0.015664
  3437.4,0.015660
  3437.6,0.015659
  3437.8,0.015660
  3438.0,0.015656
  3438.2,0.015648
  3438.4,0.015644
  3438.6,0.015642
  3438.8,0.015646
  3439.0,0.015655
  3439.2,0.015661
  3439.4,0.015665
  3439.6,0.015670
  3439.8,0.015678
  3440.0,0.015684
  3440.2,0.015683
  3440.4,0.015691
  3440.6,0.015698
  3440.8,0.015711
  3441.0,0.015721
  3441.2,0.015719
  3441.4,0.015714
  3441.6,0.015713
  3441.8,0.015718
  3442.0,0.015724
  3442.2,0.015725
  3442.4,0.015724
  3442.6,0.015729
  3442.8,0.015728
  3443.0,0.015728
  3443.2,0.015720
  3443.4,0.015717
  3443.6,0.015732
  3443.8,0.015750
  3444.0,0.015765
  3444.2,0.015767
  3444.4,0.015763
  3444.6,0.015761
  3444.8,0.015761
  3445.0,0.015764
  3445.2,0.015770
  3445.4,0.015776
  3445.6,0.015785
  3445.8,0.015790
  3446.0,0.015776
  3446.2,0.015760
  3446.4,0.015748
  3446.6,0.015743
  3446.8,0.015743
  3447.0,0.015743
  3447.2,0.015740
  3447.4,0.015735
  3447.6,0.015736
  3447.8,0.015741
  3448.0,0.015745
  3448.2,0.015751
  3448.4,0.015760
  3448.6,0.015763
  3448.8,0.015764
  3449.0,0.015773
  3449.2,0.015783
  3449.4,0.015789
  3449.6,0.015803
  3449.8,0.015820
  3450.0,0.015828
  3450.2,0.015829
  3450.4,0.015824
  3450.6,0.015817
  3450.8,0.015816
  3451.0,0.015821
  3451.2,0.015829
  3451.4,0.015833
  3451.6,0.015833
  3451.8,0.015836
  3452.0,0.015828
  3452.2,0.015821
  3452.4,0.015816
  3452.6,0.015815
  3452.8,0.015816
  3453.0,0.015817
  3453.2,0.015822
  3453.4,0.015834
  3453.6,0.015842
  3453.8,0.015847
  3454.0,0.015851
  3454.2,0.015852
  3454.4,0.015861
  3454.6,0.015869
  3454.8,0.015875
  3455.0,0.015881
  3455.2,0.015890
  3455.4,0.015897
  3455.6,0.015900
  3455.8,0.015898
  3456.0,0.015894
  3456.2,0.015894
  3456.4,0.015897
  3456.6,0.015903
  3456.8,0.015906
  3457.0,0.015905
  3457.2,0.015907
  3457.4,0.015907
  3457.6,0.015908
  3457.8,0.015914
  3458.0,0.015918
  3458.2,0.015922
  3458.4,0.015924
  3458.6,0.015923
  3458.8,0.015921
  3459.0,0.015920
  3459.2,0.015919
  3459.4,0.015921
  3459.6,0.015925
  3459.8,0.015931
  3460.0,0.015936
  3460.2,0.015938
  3460.4,0.015942
  3460.6,0.015947
  3460.8,0.015958
  3461.0,0.015967
  3461.2,0.015968
  3461.4,0.015977
  3461.6,0.015984
  3461.8,0.015993
  3462.0,0.015999
  3462.2,0.016006
  3462.4,0.016015
  3462.6,0.016021
  3462.8,0.016028
  3463.0,0.016033
  3463.2,0.016034
  3463.4,0.016036
  3463.6,0.016044
  3463.8,0.016047
  3464.0,0.016053
  3464.2,0.016056
  3464.4,0.016061
  3464.6,0.016054
  3464.8,0.016046
  3465.0,0.016043
  3465.2,0.016046
  3465.4,0.016050
  3465.6,0.016052
  3465.8,0.016055
  3466.0,0.016053
  3466.2,0.016050
  3466.4,0.016048
  3466.6,0.016047
  3466.8,0.016048
  3467.0,0.016058
  3467.2,0.016067
  3467.4,0.016075
  3467.6,0.016069
  3467.8,0.016063
  3468.0,0.016058
  3468.2,0.016062
  3468.4,0.016076
  3468.6,0.016087
  3468.8,0.016089
  3469.0,0.016087
  3469.2,0.016084
  3469.4,0.016087
  3469.6,0.016096
  3469.8,0.016105
  3470.0,0.016116
  3470.2,0.016127
  3470.4,0.016138
  3470.6,0.016147
  3470.8,0.016152
  3471.0,0.016156
  3471.2,0.016162
  3471.4,0.016170
  3471.6,0.016175
  3471.8,0.016175
  3472.0,0.016170
  3472.2,0.016166
  3472.4,0.016165
